id_eess;codigo_renaes;categoria;nombre;diresa;red;direccion;longitud;latitud;id_ubigeo
19166;19749;I-1;CONSULTORIO DENTAL BOLIVAR;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE CALLE MARIANO PASTOR SEVILLA 287 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06625468;-12.07336479;1301
20456;21048;I-1;LIMA DENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. SIMON BOLIVAR 870 OFICINA 226 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06131137;-12.07128222;1301
21236;21833;I-1;DENTAL MARCOS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE CALLE VALDELOMAR 524 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06685;-12.070991;1301
21543;23036;SD;AMBULANCIAS AKIMAR;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN SAN JOSE NÚMERO 160 PISO 1 DEPARTAMENTO 101 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9918475;-12.0041384;1301
21592;23100;SD;MULTILAB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SIMON BOLIVAR NÚMERO 1273 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0683244;-12.0721627;1301
21707;23220;I-3;POLICLINICO PUEBLO LIBRE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA MANUEL CIPRIANO DULANTO NÚMERO 1112 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0667469;-12.078361;1301
22818;24371;SD;RED PAT SAC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SUCRE NÚMERO 861 PISO 0 DEPARTAMENTO 0 INTERIOR 0 MANZANA 0 LOTE 0 KILOMETRO 0 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06583894;-12.07986421;1301
22993;24550;I-2;MEDICGYN;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SAN MARTIN NÚMERO 450 PISO 2 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0618409;-12.0726793;1301
23061;24620;I-2;CONSULTORIO DE GASTROENTEROLOGIA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 1188 DEPARTAMENTO 201 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0505559;-12.0708291;1301
23593;25175;I-1;SMILE'S FACTORY;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE ALFREDO MALDONADO 646 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0605161;-12.0744453;1301
23599;25181;I-1;CONSULTORIO DENTAL DAYA DENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN ANTONIO POLO  NÚMERO 740 PISO 2 DEPARTAMENTO 202 INTERIOR 202 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0624111;-12.0773562;1301
24309;25932;I-1;ENDODONTICA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SIMÓN BOLÍVAR NÚMERO 389 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0567918;-12.0729733;1301
24536;26172;I-1;FUTURA DENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN Pedro Morales Bermudez NÚMERO 156 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0527782;-12.0725826;1301
24622;26264;SD;BRAULIO RENE VALDERRAMA ATAYUPANQUI;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BOLIVAR NÚMERO 850 PISO 1 INTERIOR 125 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0650809;-12.0731306;1301
24751;26408;I-2;MEDICINA DEL DOLOR  O&G;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CIPRIANO DULANTO NÚMERO 1547 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.072012;-12.077027;1301
24757;26415;I-1;CONSULTORIO ODONTOLOGICO SMILE UP;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN YAULI 105 DPTO B DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06460607;-12.07246154;1301
24795;26454;I-2;FONOAUDIO CENTRO INTEGRAL DE SALUD AUDITIVA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA MANUEL CIPRIANO DULANTO NÚMERO 1547 PISO 2 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.072012;-12.077027;1301
24918;26586;I-2;MEDCARE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Antonio Jose de Sucre NÚMERO 110 PISO 2 DEPARTAMENTO 202 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06185184;-12.07194319;1301
25002;26673;I-1;V & M DENTAL CARE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SIMON BOLIVAR 1437 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0693299;-12.0723717;1301
25491;27192;I-2;CONSULTORIO MEDICO COMERCIO PANDO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE PARACAS 530 Y 532 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0770854;-12.0716139;1301
25654;27361;I-2;BAMART SALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE Loreto N?ERO 120 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0574486;-12.0787195;1301
25910;27629;I-2;LIMA-O'MONPAIN S.A.C;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SIMON BOLIVAR N?ERO 309 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0559837;-12.0736401;1301
25981;27703;I-2;CENTRO DE SALUD MENTAL COMUNITARIO HONORIO DELGADO;LIMA DIRIS CENTRO;LIMA CIUDAD;JIRÓN JJ PASOS NÚMERO 394 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0579375;-12.0695625;1301
26778;28533;I-3;CENTRO MEDICO PPST;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA DE LA MARINA 853A, segundo y tercer piso NÚMERO 2 PISO 2 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.070765;-12.082006;1301
26929;28686;I-1;EOL ESPECIALIDADES ODONTOLÓGICAS DE LIMA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA ANTONIO JOSÉ DE SUCRE NÚMERO 161 PISO 2 DEPARTAMENTO 201 INTERIOR 201 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06210802;-12.07316642;1301
27154;28919;I-2;IMNS EIRL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SEVILLA NÚMERO 586 URBANIZACIÓN PUEBLO LIBRE DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0540942;-12.074369;1301
27321;29092;I-1;CENTRO DENTAL CARRILLO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;PARQUE Ayacucho NÚMERO 135 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.05706275;-12.07316546;1301
27355;29128;I-1;TEETH&TEETH;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE CARLOS BONDY NÚMERO 548 PISO 1 INTERIOR 01 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.067148;-12.0840725;1301
27507;29283;I-2;VIDAS  MEDICOS ESPECIALISTAS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA MANUEL CIPRIANO DULANTO NÚMERO 1465 URBANIZACIÓN Suta DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0713777;-12.07718893;1301
27519;29296;SD;"HOGAR PROTEGIDO ""PUEBLO LIBRE""";LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE ABRAHAM VALDELOMAR NÚMERO 567 URBANIZACIÓN SAN BERNARDO DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06718943;-12.07174123;1301
27780;29573;I-2;OZONATURE SERVICIOS MEDICOS INTEGRALES;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 1436 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.052548;-12.0732505;1301
27804;29597;I-2;CUBAZALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN Daniel Hernández NÚMERO 786 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0686132;-12.0755389;1301
28023;29825;I-3;SERVIMEDIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CIPRIANO DULANTO NÚMERO 1999 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0694696;-12.0777198;1301
28499;30321;I-1;AUREA SALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA ANTONIO JOSE DE SUCRE NÚMERO 998 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06653363;-12.08107071;1301
28636;30467;I-1;HARUKI ESPECIALISTAS EN TRASTORNOS DEL NEURODESARROLLO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA MANUEL CIPRIANO DULANTO NÚMERO 1196 URBANIZACIÓN COLMENARES DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0650809;-12.0731306;1301
29625;31521;I-2;EXAMAR PERU;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BOLIVAR 524 OFICINA 407 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0581675;-12.0718636;1301
29627;31523;SD;CENTRO MEDICO DE APOYO EN HEMODIALISIS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE JOSE MORALES ALPACA NÚMERO 193 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06262431;-12.08330008;1301
30384;32340;I-2;MULTILAB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SIMON BOLIVAR NÚMERO 1273 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0669824;-12.0725632;1301
30389;32345;I-1;LASER DENT KIDS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN JUAN ROBERTO ACEVEDO NÚMERO 344 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06614873;-12.07919671;1301
30557;32523;SD;PATOLOGÍA MICROSCÓPICA Y MOLECULAR;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PASO DE LOS ANDES Nº 830 NÚMERO 830 PISO 2 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0587994;-12.0714009;1301
30561;32527;I-2;VM OZONOMEDIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE Pedro Murillo NÚMERO 945 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06346787;-12.07495426;1301
30586;32552;I-1;SONRISANAS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN MARIANO ARCE NÚMERO 117 PISO 2 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0618466;-12.0712729;1301
30789;32787;I-2;CINDY RODRUIGUEZ ARBI;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SIMON BOLIVAR NÚMERO 524 INTERIOR 314 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0581675;-12.0719895;1301
30919;32942;I-2;BRYCER LABORATORIOS CONSULTORIOS MEDICOS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 12 DEPARTAMENTO 1218 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0566652;-12.0784346;1301
30932;32956;I-2;CENTRO ESPECIALIZADO EN NEUROLOGIA AXON;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA GENERAL BORGOÑO NÚMERO 165 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0692591;-12.0752423;1301
30939;32964;I-2;NOVARIZ;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 8 INTERIOR 812 URBANIZACIÓN LOS PATRICIOS DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06202;-12.08434;1301
30942;32967;I-3;UNIDAD DE ENSAYOS CLINICOS USMP;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SIMON BOLIVAR NÚMERO 937 URBANIZACIÓN PUEBLO LIBRE DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0622253;-12.0719253;1301
30950;32977;I-1;ATRACCION DENTAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS CALLE ERNESTO ODRIOZOLA N° 178 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06191219;-12.08370137;1301
30954;32981;I-1;CONSULTORIO ODONTOLOGICO ORALAY;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE CARLOS DE LOS HEROS 365 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620744;-12.0785074;1301
30958;32985;I-2;OTOSALUD PERU;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 5 DEPARTAMENTO 523 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620393;-12.084645;1301
30960;32987;I-2;FETALCENTER;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Brasil NÚMERO 2730 PISO 3 INTERIOR 304 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.05814368;-12.08958944;1301
31070;33120;I-1;LA MAR;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CIPRIANO DULANTO N° 1999-A DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0779642;-12.0754626;1301
31165;33223;I-2;NEUROIMAGENES BARRETO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 5 DEPARTAMENTO 518 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
31166;33224;I-2;CONSULTORIO DE ENDOCRINOLOGIA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 7 DEPARTAMENTO 706 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
31167;33225;I-1;CONSULTORIO ODONTOLOGICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 16 DEPARTAMENTO 1611 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620393;-12.084645;1301
31172;33230;I-2;RODRIGUEZ & ASOCIADOS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 8 DEPARTAMENTO 816 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620393;-12.084645;1301
31319;33396;I-2;MENDOZA MEDICAL PREVENTIA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 14 DEPARTAMENTO 1404 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
31343;33425;I-2;CEMESFEM SALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LA MARINA NÚMERO 509 PISO 2 URBANIZACIÓN SANTO TORIBIO DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0692591;-12.0752423;1301
31349;33431;I-2;CONSULTORIO MÉDICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 10 DEPARTAMENTO 1024 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
31360;33443;I-2;CONSULTORIO MERCADO HERRERA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 5 DEPARTAMENTO 524 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620393;-12.084645;1301
31385;33472;I-2;CRISTINA REATEGUI SOKOLOVA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 4 DEPARTAMENTO 424 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
31416;33508;I-2;LIMA VISION CLINIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SIMON BOLIVAR N° 524 OFIC. 401 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.058108;-12.071887;1301
31452;33546;I-2;CONSULTORIOS MEDICOS SORENA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA JUAN PABLO FERNANDINI NÚMERO 1203 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0516507;-12.0704894;1301
31487;33590;I-2;MERAQ CONSULTORIO MEDICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 5 DEPARTAMENTO 501 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
31558;33670;I-2;YOLANDA ROCIO PALOMINO VILCHEZ;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 10 DEPARTAMENTO 1016 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
31613;33730;I-2;CONSULTORIO MÉDICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 13 DEPARTAMENTO 1310 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
31634;33754;I-1;GIANFRANCO RAFAEL DIAZ GARCIA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 14 DEPARTAMENTO 1423 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620149;-12.084682;1301
31635;33755;I-2;CONSULTORIO DE GINECOLOGIA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 14 DEPARTAMENTO 1401 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
31773;33915;I-2;RESPIRA SANO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 8 INTERIOR 803 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
31813;33961;SD;ANÁLISIS CLÍNICOS VIDALAB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2662 PISO 1 INTERIOR 101 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06144816;-12.08396758;1301
32101;34299;I-2;JL DERMATOLOGY;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 16 DEPARTAMENTO 1619 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
32123;34338;I-2;ECODOLO3C&O;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 5 DEPARTAMENTO 522 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
32198;34429;I-2;CONSULTORIO MÉDICO ONCOLÓGICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 10 DEPARTAMENTO 1002 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
32199;34430;I-2;SALUD Y VIDA CONSULTORIO MEDICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 1682 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0546071;-12.0757231;1301
32551;34862;I-2;BOLIVAR MEDIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 DEPARTAMENTO 1617 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
32615;34946;I-2;UROTECH;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 14 DEPARTAMENTO 1407 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620444;-12.0846526;1301
32659;35013;I-2;MEDCOWORKING817;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA BRASIL NÚMERO 2730 PISO 8 DEPARTAMENTO 817 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0620454;-12.08464;1301
32810;35197;I-2;VIDA +;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE MORALES ALPACA NÚMERO 251 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.063035;-12.0838571;1301
32884;35308;I-3;SUCRE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA ANTONIO JOSE DE SUCRE N° 1114 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0670034;-12.0820201;1301
32887;35312;I-2;CONSULTORIO DEL DOLOR DE LIMA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA JOSE LEGUIA Y MELENDEZ NÚMERO 1309 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0679176;-12.0756024;1301
32891;35316;I-2;CENTRO MEDICO Y DE SALUD OCULAR;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SIMON BOLIVAR NÚMERO 986 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA;-77.06376425;-12.07193663;1301
6193;6196;I-4;CENTRO DE SALUD MATERNO INFANTIL MAGDALENA;LIMA DIRIS CENTRO;LIMA CIUDAD;JIRÓN JR. JUNÍN 322 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0686271;-12.0886944;1300
6201;6204;SD;LABORATORIO DE REFERENCIA DE SALUD PUBLICA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS ACTUALIZAR ACTUALIZAR MAGDALENA DEL MAR LIMA LIMA;-77.06792;-12.088689;1300
6211;6214;III-E;HOSPITAL VICTOR LARCO HERRERA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV.AUGUSTO PEREZ ARANIBAR N° 600 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;-77.065756;-12.098705;1300
7908;8197;SD;LABORATORIOS BIOLINKS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS JAVIER PRADO OESTE N° 844 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0605123;-12.0934951;1300
8715;9012;I-3;POLICLINICO ONKOS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. BRASIL Nº 3621-3615 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;-77.067926;-12.092528;1300
9514;9812;I-3;POLICLINICO SANTA TERESA DE JESUS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN BENITO LAZO NÚMERO 632 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;-77.073451;-12.0925264;1300
9682;9980;I-1;ODONTOFRESH;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN JR. MARISCAL RAMON CASTILLA 806 -2DO PISO DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0729431;-12.0891691;1300
9896;10197;I-3;SALUD OCUPACIONAL AUNA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. JAVIER PRADO OESTE 805-809 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0604474;-12.0930053;1300
10413;10715;I-3;CENTRO ODONTOLOGICO ANDAMAYO E.I.R.L.;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN JR. BOLOGNESI 498, 2DO PISO - MAGDALENA DEL MAR DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;-77.07262687;-12.09155839;1300
